incident_id,created_at,resolved_at,status,severity,category,service,assigned_team,region,business_unit,root_cause,alerts_count,backlog_at_creation,repeat_incident,affected_users,assignment_delay_hours,num_comments,sla_hours,current_age_hours,resolution_hours,breached_sla,created_hour,is_weekend,month,summary
INC000001,2025-02-09 02:12:21,2025-02-11 12:17:56.468097246,Closed,P4,Cloud,Kubernetes,Platform Engineering,North America,Support,Node pressure,3,19,0,12,6.17,3,72,58.09,58.09,0,2,1,2025-02,Cloud issue affecting Kubernetes in North America; priority P4; root cause: Node pressure; team Platform Engineering
INC003234,2026-02-07 05:01:44,,Open,P3,Cloud,Azure,CloudOps,North America,Engineering,Storage latency,2,14,0,17,1.71,2,24,858.97,,1,5,1,2026-02,Cloud issue affecting Azure in North America; priority P3; root cause: Storage latency; team CloudOps
INC003235,2025-07-09 11:59:36,2025-07-09 20:44:18.369850362,Closed,P2,Database,MySQL,SRE,North America,Support,Lock contention,2,32,0,29,0.0,13,8,8.75,8.75,1,11,0,2025-07,Database issue affecting MySQL in North America; priority P2; root cause: Lock contention; team SRE
INC003236,2025-08-18 18:06:20,,Open,P3,Network,Firewall,NetOps,APAC,Engineering,Link instability,2,27,0,20,1.33,3,24,4997.89,,1,18,0,2025-08,Network issue affecting Firewall in APAC; priority P3; root cause: Link instability; team NetOps
INC003237,2025-09-28 19:07:12,2025-10-01 09:51:28.398019994,Closed,P4,Cloud,VMware,SRE,APAC,Operations,Node pressure,0,24,0,7,4.65,2,72,62.74,62.74,0,19,1,2025-09,Cloud issue affecting VMware in APAC; priority P4; root cause: Node pressure; team SRE
INC003238,2026-02-10 14:18:16,2026-02-11 09:47:41.252981095,Closed,P3,Security,IAM,SOC,North America,Finance,Suspicious login pattern,1,14,0,50,1.5,3,24,19.49,19.49,0,14,0,2026-02,Security issue affecting IAM in North America; priority P3; root cause: Suspicious login pattern; team SOC
INC003239,2025-11-15 18:26:49,2025-11-16 13:18:13.461760376,Closed,P3,Network,VPN,NetOps,North America,Engineering,Capacity saturation,0,18,0,35,2.34,4,24,18.86,18.86,0,18,1,2025-11,Network issue affecting VPN in North America; priority P3; root cause: Capacity saturation; team NetOps
INC003240,2025-06-27 18:01:19,2025-06-28 17:19:53.783129005,Closed,P3,Application,CRM,App Support,North America,Engineering,API timeout,0,21,0,29,1.76,6,24,23.31,23.31,0,18,0,2025-06,Application issue affecting CRM in North America; priority P3; root cause: API timeout; team App Support
INC003241,2025-01-28 16:02:35,2025-01-31 13:59:40.570088792,Closed,P4,Application,Billing,App Support,APAC,Support,API timeout,2,38,0,5,7.24,2,72,69.95,69.95,0,16,0,2025-01,Application issue affecting Billing in APAC; priority P4; root cause: API timeout; team App Support
INC003242,2025-06-07 21:06:10,,Open,P1,Database,MySQL,DBA,North America,Operations,Connection pool exhaustion,11,28,1,93,0.17,9,4,6722.9,,1,21,1,2025-06,Database issue affecting MySQL in North America; priority P1; root cause: Connection pool exhaustion; team DBA
INC003243,2025-02-02 02:39:17,2025-02-03 06:25:10.439523620,Closed,P3,Network,VPN,Infra Operations,APAC,Support,Capacity saturation,5,16,0,16,1.69,2,24,27.76,27.76,1,2,1,2025-02,Network issue affecting VPN in APAC; priority P3; root cause: Capacity saturation; team Infra Operations
INC003244,2025-11-27 16:21:16,2025-11-28 13:10:03.371325153,Closed,P3,Application,CRM,Middleware Ops,Europe,Engineering,Dependency failure,3,22,0,23,0.0,4,24,20.81,20.81,0,16,0,2025-11,Application issue affecting CRM in Europe; priority P3; root cause: Dependency failure; team Middleware Ops
INC003245,2025-06-12 10:24:45,2025-06-13 13:06:03.230695905,Closed,P3,Cloud,VMware,CloudOps,Europe,HR,Misconfigured deployment,3,30,0,12,2.34,3,24,26.69,26.69,1,10,0,2025-06,Cloud issue affecting VMware in Europe; priority P3; root cause: Misconfigured deployment; team CloudOps
INC003246,2025-01-22 10:17:31,2025-01-24 11:47:56.546847627,Closed,P4,Access,Email Access,IAM Operations,APAC,Sales,Permission mismatch,0,26,0,13,6.2,4,72,49.51,49.51,0,10,0,2025-01,Access issue affecting Email Access in APAC; priority P4; root cause: Permission mismatch; team IAM Operations
INC003247,2025-06-28 03:46:37,2025-06-29 06:51:39.015192829,Closed,P3,Database,Oracle,Platform Engineering,APAC,HR,Replication lag,2,29,0,14,0.98,4,24,27.08,27.08,1,3,1,2025-06,Database issue affecting Oracle in APAC; priority P3; root cause: Replication lag; team Platform Engineering
INC003248,2025-07-19 23:29:50,,Open,P4,Security,Vulnerability Mgmt,SOC,APAC,Support,Expired certificate,1,22,1,10,4.3,2,72,5712.5,,1,23,1,2025-07,Security issue affecting Vulnerability Mgmt in APAC; priority P4; root cause: Expired certificate; team SOC
INC003249,2025-06-07 21:38:03,2025-06-08 23:59:13.670074010,Closed,P3,Network,Firewall,NOC,APAC,HR,Link instability,4,23,1,28,1.75,7,24,26.35,26.35,1,21,1,2025-06,Network issue affecting Firewall in APAC; priority P3; root cause: Link instability; team NOC
INC003250,2025-03-18 20:54:21,,Open,P2,Application,ERP,ERP Support,LATAM,Finance,API timeout,3,15,0,28,0.47,15,8,8667.09,,1,20,0,2025-03,Application issue affecting ERP in LATAM; priority P2; root cause: API timeout; team ERP Support
INC003251,2025-05-11 13:15:42,2025-05-12 10:26:25.455125185,Closed,P3,Cloud,AWS,Platform Engineering,North America,HR,Misconfigured deployment,3,23,1,12,0.78,4,24,21.18,21.18,0,13,1,2025-05,Cloud issue affecting AWS in North America; priority P3; root cause: Misconfigured deployment; team Platform Engineering
INC003252,2025-09-20 06:15:42,2025-09-20 16:53:19.794134990,Closed,P2,Database,MongoDB,Platform Engineering,Europe,Finance,Connection pool exhaustion,3,17,0,23,0.51,5,8,10.63,10.63,1,6,1,2025-09,Database issue affecting MongoDB in Europe; priority P2; root cause: Connection pool exhaustion; team Platform Engineering
INC003253,2025-03-19 21:56:00,2025-03-20 20:31:37.064231978,Closed,P3,Database,PostgreSQL,DBA,North America,Finance,Replication lag,0,41,0,15,3.0,6,24,22.59,22.59,0,21,0,2025-03,Database issue affecting PostgreSQL in North America; priority P3; root cause: Replication lag; team DBA
INC003254,2025-10-13 05:51:19,2025-10-14 07:54:46.867507981,Closed,P3,Security,Vulnerability Mgmt,SOC,LATAM,Finance,Expired certificate,4,13,0,29,1.09,3,24,26.06,26.06,1,5,0,2025-10,Security issue affecting Vulnerability Mgmt in LATAM; priority P3; root cause: Expired certificate; team SOC
INC003255,2025-12-07 19:55:15,2025-12-10 13:39:13.343334813,Closed,P4,Database,PostgreSQL,SRE,Europe,Engineering,Replication lag,1,31,0,23,6.3,6,72,65.73,65.73,0,19,1,2025-12,Database issue affecting PostgreSQL in Europe; priority P4; root cause: Replication lag; team SRE
INC003256,2025-11-28 07:09:24,2025-11-29 21:57:01.733867950,Closed,P4,Cloud,Azure,CloudOps,North America,Support,Storage latency,1,34,0,12,6.54,0,72,38.79,38.79,0,7,0,2025-11,Cloud issue affecting Azure in North America; priority P4; root cause: Storage latency; team CloudOps
INC003257,2025-03-22 17:29:01,2025-03-25 01:33:30.961057709,Closed,P4,Database,MongoDB,DBA,Europe,Operations,Lock contention,1,24,0,11,7.72,7,72,56.07,56.07,0,17,1,2025-03,Database issue affecting MongoDB in Europe; priority P4; root cause: Lock contention; team DBA
INC003258,2025-09-03 05:27:10,2025-09-05 14:14:36.911020846,Closed,P4,Cloud,VMware,SRE,APAC,Support,Autoscaling lag,0,11,0,7,5.61,5,72,56.79,56.79,0,5,0,2025-09,Cloud issue affecting VMware in APAC; priority P4; root cause: Autoscaling lag; team SRE
INC003259,2025-10-19 14:29:11,2025-10-22 10:05:50.527994756,Closed,P4,Access,Email Access,Service Desk,APAC,Finance,Provisioning delay,0,14,0,5,6.21,2,72,67.61,67.61,0,14,1,2025-10,Access issue affecting Email Access in APAC; priority P4; root cause: Provisioning delay; team Service Desk
INC003260,2025-08-20 20:27:19,2025-08-21 17:26:18.997154124,Closed,P3,Cloud,VMware,SRE,LATAM,Finance,Autoscaling lag,4,37,0,18,1.71,6,24,20.98,20.98,0,20,0,2025-08,Cloud issue affecting VMware in LATAM; priority P3; root cause: Autoscaling lag; team SRE
INC003261,2025-04-10 03:31:10,2025-04-10 17:33:50.666825076,Closed,P3,Database,PostgreSQL,DBA,Europe,Engineering,Lock contention,2,11,0,26,0.38,4,24,14.04,14.04,0,3,0,2025-04,Database issue affecting PostgreSQL in Europe; priority P3; root cause: Lock contention; team DBA
INC003262,2025-02-22 15:22:51,2025-02-23 12:18:26.542871063,Closed,P3,Security,SIEM,IAM Operations,APAC,Support,Suspicious login pattern,3,28,1,11,0.79,10,24,20.93,20.93,0,15,1,2025-02,Security issue affecting SIEM in APAC; priority P3; root cause: Suspicious login pattern; team IAM Operations
INC003263,2026-02-21 18:09:44,,Open,P2,Cloud,Kubernetes,CloudOps,Europe,Engineering,Misconfigured deployment,5,27,0,25,0.49,8,8,509.84,,1,18,1,2026-02,Cloud issue affecting Kubernetes in Europe; priority P2; root cause: Misconfigured deployment; team CloudOps
INC003264,2025-02-12 11:55:49,2025-02-13 18:03:45.698240878,Closed,P3,Application,Billing,App Support,Europe,HR,API timeout,4,25,0,15,3.98,3,24,30.13,30.13,1,11,0,2025-02,Application issue affecting Billing in Europe; priority P3; root cause: API timeout; team App Support
INC003265,2025-09-21 08:02:59,2025-09-21 11:55:57.744989299,Closed,P1,Network,VPN,NetOps,LATAM,Finance,Capacity saturation,2,28,0,163,0.29,23,4,3.88,3.88,0,8,1,2025-09,Network issue affecting VPN in LATAM; priority P1; root cause: Capacity saturation; team NetOps
INC003266,2025-09-07 12:03:29,2025-09-08 08:58:18.055257759,Closed,P3,Application,Middleware,Middleware Ops,APAC,Engineering,Cache inconsistency,0,38,0,29,2.68,3,24,20.91,20.91,0,12,1,2025-09,Application issue affecting Middleware in APAC; priority P3; root cause: Cache inconsistency; team Middleware Ops
INC003267,2025-11-13 13:15:32,2025-11-15 17:35:29.672739183,Closed,P4,Cloud,Azure,SRE,APAC,Operations,Node pressure,0,46,0,7,4.55,2,72,52.33,52.33,0,13,0,2025-11,Cloud issue affecting Azure in APAC; priority P4; root cause: Node pressure; team SRE
INC003268,2025-07-17 20:01:06,2025-07-20 00:29:31.438371951,Closed,P4,Security,SIEM,SOC,Europe,Support,Policy misconfiguration,4,29,0,4,4.16,1,72,52.47,52.47,0,20,0,2025-07,Security issue affecting SIEM in Europe; priority P4; root cause: Policy misconfiguration; team SOC
INC003269,2025-09-28 02:02:27,,Open,P3,Network,SD-WAN,NOC,Europe,Sales,Capacity saturation,1,18,0,20,0.71,6,24,4029.96,,1,2,1,2025-09,Network issue affecting SD-WAN in Europe; priority P3; root cause: Capacity saturation; team NOC
INC003270,2026-03-02 15:58:38,2026-03-03 15:42:56.596691231,Closed,P3,Cloud,Kubernetes,SRE,Europe,Operations,Node pressure,0,24,0,57,2.1,8,24,23.74,23.74,0,15,0,2026-03,Cloud issue affecting Kubernetes in Europe; priority P3; root cause: Node pressure; team SRE
INC003271,2025-05-15 10:55:50,2025-05-16 13:40:06.304858598,Closed,P3,Application,Middleware,ERP Support,North America,Support,Cache inconsistency,3,31,1,11,0.18,5,24,26.74,26.74,1,10,0,2025-05,Application issue affecting Middleware in North America; priority P3; root cause: Cache inconsistency; team ERP Support
INC003272,2025-08-07 03:44:12,2025-08-10 02:22:00.311535868,Closed,P4,Cloud,VMware,CloudOps,North America,Engineering,Storage latency,2,28,0,5,5.72,4,72,70.63,70.63,0,3,0,2025-08,Cloud issue affecting VMware in North America; priority P4; root cause: Storage latency; team CloudOps
INC003273,2025-04-16 19:56:40,2025-04-19 13:30:18.350603334,Closed,P4,Network,LAN,Infra Operations,North America,HR,Firewall rule error,2,16,1,13,5.73,4,72,65.56,65.56,0,19,0,2025-04,Network issue affecting LAN in North America; priority P4; root cause: Firewall rule error; team Infra Operations
INC003274,2025-09-10 10:59:42,2025-09-12 17:51:27.032527556,Closed,P4,Access,SSO,EUC Support,Europe,Engineering,Mailbox sync error,1,35,0,6,10.48,3,72,54.86,54.86,0,10,0,2025-09,Access issue affecting SSO in Europe; priority P4; root cause: Mailbox sync error; team EUC Support
INC003275,2026-01-19 00:27:32,,Open,P3,Access,Privileged Access,IAM Operations,Europe,Finance,Permission mismatch,1,13,0,16,1.35,7,24,1319.54,,1,0,0,2026-01,Access issue affecting Privileged Access in Europe; priority P3; root cause: Permission mismatch; team IAM Operations
INC003276,2025-03-17 18:29:58,2025-03-18 02:37:48.726068688,Closed,P2,Application,ERP,Middleware Ops,North America,Support,API timeout,4,31,0,46,0.73,4,8,8.13,8.13,1,18,0,2025-03,Application issue affecting ERP in North America; priority P2; root cause: API timeout; team Middleware Ops
INC003277,2025-11-13 01:57:23,,Open,P3,Network,LAN,NetOps,North America,HR,Firewall rule error,3,31,0,22,2.87,7,24,2926.04,,1,1,0,2025-11,Network issue affecting LAN in North America; priority P3; root cause: Firewall rule error; team NetOps
INC003278,2025-07-17 15:57:28,,Open,P4,Network,Firewall,NetOps,Europe,Sales,Firewall rule error,0,15,1,15,6.55,2,72,5768.04,,1,15,0,2025-07,Network issue affecting Firewall in Europe; priority P4; root cause: Firewall rule error; team NetOps
INC003279,2025-03-04 22:40:55,2025-03-05 05:10:05.451792175,Closed,P2,Security,Vulnerability Mgmt,IAM Operations,LATAM,Finance,Endpoint isolation event,5,13,0,50,0.39,7,8,6.49,6.49,0,22,0,2025-03,Security issue affecting Vulnerability Mgmt in LATAM; priority P2; root cause: Endpoint isolation event; team IAM Operations
INC003280,2025-02-12 03:05:12,2025-02-12 11:30:32.643874206,Closed,P2,Database,MySQL,DBA,APAC,Operations,Replication lag,6,27,0,46,0.12,11,8,8.42,8.42,1,3,0,2025-02,Database issue affecting MySQL in APAC; priority P2; root cause: Replication lag; team DBA
INC003281,2025-05-12 02:20:26,2025-05-13 11:53:25.764620563,Closed,P3,Application,ERP,ERP Support,APAC,Operations,API timeout,5,30,0,22,3.9,3,24,33.55,33.55,1,2,0,2025-05,Application issue affecting ERP in APAC; priority P3; root cause: API timeout; team ERP Support
INC003282,2025-05-08 00:59:30,2025-05-09 05:43:25.044936441,Closed,P3,Cloud,AWS,SRE,North America,Operations,Node pressure,1,20,1,37,1.79,3,24,28.73,28.73,1,0,0,2025-05,Cloud issue affecting AWS in North America; priority P3; root cause: Node pressure; team SRE
INC003283,2025-04-08 17:09:42,2025-04-10 21:49:40.345477921,Closed,P4,Network,LAN,NOC,Europe,Operations,Link instability,1,32,0,5,7.96,4,72,52.67,52.67,0,17,0,2025-04,Network issue affecting LAN in Europe; priority P4; root cause: Link instability; team NOC
INC003284,2025-12-07 01:34:52,2025-12-09 05:16:36.318212785,Closed,P4,Network,SD-WAN,NetOps,North America,Support,Routing drift,4,26,0,4,9.41,8,72,51.7,51.7,0,1,1,2025-12,Network issue affecting SD-WAN in North America; priority P4; root cause: Routing drift; team NetOps
INC003285,2025-04-23 19:01:56,2025-04-24 23:36:24.902796635,Closed,P3,Database,PostgreSQL,Platform Engineering,Europe,Support,Connection pool exhaustion,3,27,1,7,3.05,2,24,28.57,28.57,1,19,0,2025-04,Database issue affecting PostgreSQL in Europe; priority P3; root cause: Connection pool exhaustion; team Platform Engineering
INC003286,2025-12-29 18:50:20,2025-12-29 22:08:42.947657570,Closed,P1,Application,ERP,App Support,Europe,Sales,Dependency failure,5,31,0,128,0.29,8,4,3.31,3.31,0,18,0,2025-12,Application issue affecting ERP in Europe; priority P1; root cause: Dependency failure; team App Support
INC003287,2025-07-28 23:28:56,2025-08-01 07:33:48.985005316,Closed,P4,Application,Middleware,App Support,Europe,Sales,Cache inconsistency,0,35,0,6,7.3,4,72,80.08,80.08,1,23,0,2025-07,Application issue affecting Middleware in Europe; priority P4; root cause: Cache inconsistency; team App Support
INC003288,2025-07-21 18:58:52,2025-07-21 23:07:24.189487625,Closed,P1,Access,VPN Access,EUC Support,Europe,Sales,Provisioning delay,6,15,0,105,0.0,9,4,4.14,4.14,1,18,0,2025-07,Access issue affecting VPN Access in Europe; priority P1; root cause: Provisioning delay; team EUC Support
INC003289,2025-07-26 18:41:51,2025-07-27 02:39:43.552358798,Closed,P2,Application,ERP,ERP Support,North America,Support,API timeout,7,20,0,38,0.49,10,8,7.96,7.96,0,18,1,2025-07,Application issue affecting ERP in North America; priority P2; root cause: API timeout; team ERP Support
INC003290,2025-07-26 20:19:32,2025-07-27 01:35:45.402805107,Closed,P2,Cloud,Kubernetes,CloudOps,Europe,Finance,Storage latency,2,13,0,34,0.81,6,8,5.27,5.27,0,20,1,2025-07,Cloud issue affecting Kubernetes in Europe; priority P2; root cause: Storage latency; team CloudOps
INC003291,2025-09-29 13:04:36,,Open,P4,Cloud,AWS,Platform Engineering,North America,Support,Misconfigured deployment,0,32,0,4,8.4,2,72,3994.92,,1,13,0,2025-09,Cloud issue affecting AWS in North America; priority P4; root cause: Misconfigured deployment; team Platform Engineering
INC003292,2025-06-03 06:07:10,2025-06-03 17:52:30.415081938,Closed,P2,Network,SD-WAN,NOC,Europe,Finance,Routing drift,6,27,1,29,1.67,16,8,11.76,11.76,1,6,0,2025-06,Network issue affecting SD-WAN in Europe; priority P2; root cause: Routing drift; team NOC
INC003293,2025-09-11 13:08:05,2025-09-12 08:22:42.155112892,Closed,P3,Cloud,VMware,CloudOps,APAC,Operations,Storage latency,2,31,0,32,2.2,7,24,19.24,19.24,0,13,0,2025-09,Cloud issue affecting VMware in APAC; priority P3; root cause: Storage latency; team CloudOps
INC003294,2025-10-15 05:27:14,,Open,P3,Cloud,VMware,SRE,APAC,Finance,Autoscaling lag,2,20,0,46,1.29,2,24,3618.55,,1,5,0,2025-10,Cloud issue affecting VMware in APAC; priority P3; root cause: Autoscaling lag; team SRE
INC003295,2025-05-30 21:20:11,2025-06-02 14:13:16.257825546,Closed,P4,Cloud,Azure,SRE,Europe,Engineering,Autoscaling lag,1,24,0,4,8.56,3,72,64.88,64.88,0,21,0,2025-05,Cloud issue affecting Azure in Europe; priority P4; root cause: Autoscaling lag; team SRE
INC003296,2025-03-31 20:49:45,2025-04-01 05:27:45.550464266,Closed,P2,Security,Vulnerability Mgmt,IAM Operations,APAC,Engineering,Expired certificate,1,21,1,32,0.49,6,8,8.63,8.63,1,20,0,2025-03,Security issue affecting Vulnerability Mgmt in APAC; priority P2; root cause: Expired certificate; team IAM Operations
INC003297,2025-05-18 19:24:50,2025-05-19 19:25:21.997729502,Closed,P3,Application,Middleware,Middleware Ops,Europe,Sales,Dependency failure,2,27,0,15,3.93,6,24,24.01,24.01,1,19,1,2025-05,Application issue affecting Middleware in Europe; priority P3; root cause: Dependency failure; team Middleware Ops
INC003298,2025-01-16 00:13:24,2025-01-18 00:15:09.256190032,Closed,P4,Network,LAN,NetOps,APAC,Finance,Link instability,0,11,0,10,5.26,4,72,48.03,48.03,0,0,0,2025-01,Network issue affecting LAN in APAC; priority P4; root cause: Link instability; team NetOps
INC003299,2025-04-13 15:22:04,2025-04-14 14:04:40.926376113,Closed,P3,Database,Oracle,Platform Engineering,North America,HR,Slow queries,0,19,0,16,4.35,3,24,22.71,22.71,0,15,1,2025-04,Database issue affecting Oracle in North America; priority P3; root cause: Slow queries; team Platform Engineering
INC003300,2025-05-31 11:53:07,2025-06-01 06:48:33.429299032,Closed,P3,Cloud,Azure,CloudOps,North America,Operations,Autoscaling lag,1,43,0,25,1.84,1,24,18.92,18.92,0,11,1,2025-05,Cloud issue affecting Azure in North America; priority P3; root cause: Autoscaling lag; team CloudOps
INC003301,2025-04-13 16:43:15,,Open,P1,Access,Privileged Access,EUC Support,APAC,Operations,Mailbox sync error,7,43,0,99,0.18,10,4,8047.28,,1,16,1,2025-04,Access issue affecting Privileged Access in APAC; priority P1; root cause: Mailbox sync error; team EUC Support
